# BROWSER FORENSIC EXPORT
# Source DB,C:\Users\cryfo\OneDrive\Documents\Desktop\Browser\Affiliation Database
# DB Description,Credential Affiliations
# Table,eq_class_members
# Table Description,eq_class_members
# Total Rows in DB,160
# Export Timestamp,2026-04-02 09:55:54 UTC
# MD5 Hash of Source DB,98f842308ecd3f8294f4be9e56674791

id,facet_uri,set_id,facet_display_name,facet_icon_url,change_password_url,facet_icon_url__DOMAIN,facet_icon_url__CATEGORY,change_password_url__DOMAIN,change_password_url__CATEGORY
3860,https://lk.linkedin.com,1073,lk.linkedin.com,,,,,,
3861,https://lt.linkedin.com,1073,lt.linkedin.com,,,,,,
3862,https://lu.linkedin.com,1073,lu.linkedin.com,,,,,,
3863,https://lv.linkedin.com,1073,lv.linkedin.com,,,,,,
3864,https://ma.linkedin.com,1073,ma.linkedin.com,,,,,,
3865,https://me.linkedin.com,1073,me.linkedin.com,,,,,,
3866,https://mk.linkedin.com,1073,mk.linkedin.com,,,,,,
3867,https://mt.linkedin.com,1073,mt.linkedin.com,,,,,,
3868,https://mu.linkedin.com,1073,mu.linkedin.com,,,,,,
3869,https://mx.linkedin.com,1073,mx.linkedin.com,,,,,,
3870,https://my.linkedin.com,1073,my.linkedin.com,,,,,,
3871,https://ng.linkedin.com,1073,ng.linkedin.com,,,,,,
3872,https://nl.linkedin.com,1073,nl.linkedin.com,,,,,,
3873,https://no.linkedin.com,1073,no.linkedin.com,,,,,,
3874,https://np.linkedin.com,1073,np.linkedin.com,,,,,,
3875,https://nz.linkedin.com,1073,nz.linkedin.com,,,,,,
3876,https://om.linkedin.com,1073,om.linkedin.com,,,,,,
3877,https://pa.linkedin.com,1073,pa.linkedin.com,,,,,,
3878,https://pe.linkedin.com,1073,pe.linkedin.com,,,,,,
3879,https://ph.linkedin.com,1073,ph.linkedin.com,,,,,,
3880,https://pk.linkedin.com,1073,pk.linkedin.com,,,,,,
3881,https://pl.linkedin.com,1073,pl.linkedin.com,,,,,,
3882,https://pr.linkedin.com,1073,pr.linkedin.com,,,,,,
3883,https://pt.linkedin.com,1073,pt.linkedin.com,,,,,,
3884,https://qa.linkedin.com,1073,qa.linkedin.com,,,,,,
3885,https://ro.linkedin.com,1073,ro.linkedin.com,,,,,,
3886,https://rs.linkedin.com,1073,rs.linkedin.com,,,,,,
3887,https://ru.linkedin.com,1073,ru.linkedin.com,,,,,,
3888,https://sa.linkedin.com,1073,sa.linkedin.com,,,,,,
3889,https://se.linkedin.com,1073,se.linkedin.com,,,,,,
3890,https://sg.linkedin.com,1073,sg.linkedin.com,,,,,,
3891,https://si.linkedin.com,1073,si.linkedin.com,,,,,,
3892,https://sk.linkedin.com,1073,sk.linkedin.com,,,,,,
3893,https://sv.linkedin.com,1073,sv.linkedin.com,,,,,,
3894,https://th.linkedin.com,1073,th.linkedin.com,,,,,,
3895,https://tn.linkedin.com,1073,tn.linkedin.com,,,,,,
3896,https://touch.www.linkedin.com,1073,touch.www.linkedin.com,,,,,,
3897,https://tr.linkedin.com,1073,tr.linkedin.com,,,,,,
3898,https://tt.linkedin.com,1073,tt.linkedin.com,,,,,,
3899,https://tw.linkedin.com,1073,tw.linkedin.com,,,,,,
3900,https://tz.linkedin.com,1073,tz.linkedin.com,,,,,,
3901,https://ua.linkedin.com,1073,ua.linkedin.com,,,,,,
3902,https://ug.linkedin.com,1073,ug.linkedin.com,,,,,,
3903,https://uk.linkedin.com,1073,uk.linkedin.com,,,,,,
3904,https://uy.linkedin.com,1073,uy.linkedin.com,,,,,,
3905,https://ve.linkedin.com,1073,ve.linkedin.com,,,,,,
3906,https://vn.linkedin.com,1073,vn.linkedin.com,,,,,,
3907,https://www.linkedin-ei.com,1073,www.linkedin-ei.com,,,,,,
3908,https://www.linkedin.com,1073,www.linkedin.com,,,,,,
3909,https://za.linkedin.com,1073,za.linkedin.com,,,,,,
3910,https://zw.linkedin.com,1073,zw.linkedin.com,,,,,,
3911,android://FZb6GoDtRkUAyIRGPmK_ElVvWfhRIrJ-6a41YTz9Yny9siTuIEuRKn4DNNTU-WJfASM990sC3ts9c6oqo-XvuA==@com.microsoft.skydrive,1074,Microsoft OneDrive,,,,,,
3912,android://iPULpH0pq8ms1Qy7cOzGsVRQN7_zW4IbW-UKcajvtrTrzM5o5VcaghNEA1Ho4Wq7ay0efqqJcalxa8eHxVnHKA==@com.microsoft.office.officehubrow,1074,Microsoft 365 Copilot,,,,,,
3913,android://iPULpH0pq8ms1Qy7cOzGsVRQN7_zW4IbW-UKcajvtrTrzM5o5VcaghNEA1Ho4Wq7ay0efqqJcalxa8eHxVnHKA==@com.microsoft.office.outlook,1074,Microsoft Outlook,,,,,,
3914,android://iPULpH0pq8ms1Qy7cOzGsVRQN7_zW4IbW-UKcajvtrTrzM5o5VcaghNEA1Ho4Wq7ay0efqqJcalxa8eHxVnHKA==@com.microsoft.teams,1074,Microsoft Teams,,,,,,
3915,https://account.live.com,1074,account.live.com,,,,,,
3916,https://login.live.com,1074,login.live.com,,,,,,
3917,https://login.microsoftonline.com,1074,login.microsoftonline.com,,,,,,
3918,https://signup.live.com,1074,signup.live.com,,,,,,
3919,https://customersso1.fortinet.com,1075,,,,,,,
3920,https://support.fortinet.com,1076,,,,,,,
3921,https://future.mcgill.ca,1077,,,,,,,
3922,https://ynhbuis9glth1iwfhgnmnmksc7xz29-00rw--50415--96435430.local-credentialless.webcontainer-api.io,1078,,,,,,,
3923,https://intactfc.wd3.myworkdayjobs.com,1079,,,,,,,
3924,https://ticket.own3r.me,1080,,,,,,,
3925,https://app.letsdefend.io,1081,,,,,,,
3926,https://www.emzsport.com,1082,,,,,,,
3927,https://project-mct.vercel.app,1083,,,,,,,
3928,https://my.oneforma.com,1084,,,,,,,
3929,https://www.cybermacs.eu,1085,,,,,,,
3930,https://iach.srmist.edu.in,1086,,,,,,,
3931,https://od.globaluni.ru,1087,,,,,,,
3932,https://id.cisco.com,1088,,,,,,,
3933,https://ynhbuis9glth1iwfhgnmnmksc7xz29-00rw--50416--96435430.local-credentialless.webcontainer-api.io,1089,,,,,,,
3934,https://warmhearted-dachshund-830.convex.app,1090,,,,,,,
3935,https://tryhackme.com,1091,,,,,,,
3936,https://preview-user-i-am-trying-to-deploy-a-nextj-kzmnxytkemwwpv1dyafk.vusercontent.net,1092,,,,,,,
3937,https://login.sans.org,1093,,,,,,,
3938,https://auth.openai.com,1094,,,,,,,
3939,https://admissions.uakron.edu,1095,,,,,,,
3940,https://crowdstrike.wd5.myworkdayjobs.com,1096,,,,,,,
3941,https://www.ibm.com,1097,,,,,,,
3942,https://www.superex.com,1098,,,,,,,
3943,https://preview-user-i-am-trying-to-deploy-a-nextj-kzmj433etpo9lrfdj0wz.vusercontent.net,1099,,,,,,,
3944,https://login.splunk.com,1100,,,,,,,
3945,https://teamz-seven.vercel.app,1101,,,,,,,
3946,https://urlscan.io,1102,,,,,,,
3947,https://github.com,1103,,,,,,,
3948,https://pre.cac.gov.ng,1104,,,,,,,
3949,https://miro.com,1105,,,,,,,
3950,https://erasmusintern.org,1106,,,,,,,
3951,https://www.abuseipdb.com,1107,,,,,,,
3952,https://www.9th.africa,1108,,,,,,,
3953,https://idp.eu.safenetid.com,1109,,,,,,,
3954,https://account.hackthebox.com,1110,,,,,,,
3955,https://dges.ca,1111,,,,,,,
3956,https://sso2.agora.io,1112,,,,,,,
3957,https://auth.netacad.com,1113,,,,,,,
3958,https://forum.hackthebox.com,1114,,,,,,,
3959,https://web.metatrader.app,1115,,,,,,,
